MPN	product_id	gtin	title	Description	price	url	actualImgUrl	product_url	image_url	product_category	brand	availability	Shipping Cost	MSRP	parent_product_id
OP-PECLB5M-PORIII-LGB-K	OP-PECLB5M-PORIII-LGB-K	7.07E+11	Portofino Comfort 5pc Motion Club Seating Set - Laguna Blue	Enjoy your outdoor setting in superior comfort with this 5-piece Motion Club Chair Set. The Portofino Collection is created with distinct contemporary styling; and is built with a durable foundation to provide a place to unwind for years. The Motion Club Chairs feature an integrated 360-degree swivel and rocking motion for deep relaxation. Sink into deep seating and kick back with the club ottomans; while keeping smaller items within reach with the side table. Lightweight aluminum frames are powder coated for scratch and rust resistance; and feature hand-woven SolarFast-�� resin wicker that will hold up to the elements. <br><br>Features: <ul><li>Designed to sit deep with ample back support.</li> <li>Motion club chairs comfortably rock back and forth; and rotate 360 degrees.</li> <li>Durable; all-weather SolarFast-�� resin wicker is engineered for outdoor use; and hand-woven over a strong and lightweight powder-coated aluminum frame.</li> <li>Luxurious 5-inch thick cushions are wrapped in S	1899.99	http://www.rstbrands.com/Portofino-Comfort-5pc-Motion-Club-Chair-Seating-Set-Laguna-Blue	https://www.rstbrands.com/ProductImages/OP-PECLB5M-PORIII-LGB-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Portofino-Comfort-5pc-Motion-Club-Chair-Seating-Set-Laguna-Blue	http://www.rstbrands.com/ProductImages/OP-PECLB5M-PORIII-LGB-K_main-1.jpg	New Items;Outdoor Chairs	RST Brands	In Stock	90	1899.99	Portofino Comfort 5pc Motion Club Seating Set
OP-PECLB5MST-PORIII-K	OP-PECLB5MST-PORIII-K	6.16E+11	Portofino Comfort 5pc Motion Club Set - Heather Beige	Enjoy your outdoor setting in superior comfort with this 5-piece Motion Club Chair Set. The Portofino Collection is created with distinct contemporary styling; and is built with a durable foundation to provide a place to unwind for years. The Motion Club Chairs feature an integrated 360-degree swivel and rocking motion for deep relaxation. Sink into deep seating and kick back with the club ottomans; while keeping smaller items with in reach with the stone top side table. Lightweight aluminum frames are powder coated for scratch and rust resistance; and feature hand-woven SolarFast-�� resin wicker that will hold up to the elements. <br><br>Features: <ul><li>Designed to sit deep with ample back support.</li> <li>Motion club chairs comfortably rock back and forth; and rotate 360 degrees.</li> <li>Durable; all-weather SolarFast-�� resin wicker is engineered for outdoor use; and hand-woven over a strong and lightweight powder-coated aluminum frame.</li> <li>Luxurious 5-inch thick cushions are w	1799.99	http://www.rstbrands.com/Portofino-Comfort-5pc-Motion-Club-Set-Heather-Beige	https://www.rstbrands.com/ProductImages/OP-PECLB5MST-PORIII-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Portofino-Comfort-5pc-Motion-Club-Set-Heather-Beige	http://www.rstbrands.com/ProductImages/OP-PECLB5MST-PORIII-K_main-1.jpg	Outdoor Chairs;Outdoor Furniture	RST Brands	In Stock	90	1799.99	Portofino Comfort 5pc Motion Club Set
OP-PECLB5MST-PORIII-ET	OP-PECLB5MST-PORIII-ET	6.16E+11	Portofino Comfort 5pc Motion Club Set - Espresso Taupe	Enjoy your outdoor setting in superior comfort with this 5-piece Motion Club Chair Set. The Portofino Collection is created with distinct contemporary styling; and is built with a durable foundation to provide a place to unwind for years. The Motion Club Chairs feature an integrated 360-degree swivel and rocking motion for deep relaxation. Sink into deep seating and kick back with the club ottomans; while keeping smaller items with in reach with the stone top side table. Lightweight aluminum frames are powder coated for scratch and rust resistance; and feature hand-woven SolarFast-�� resin wicker that will hold up to the elements. <br><br>Features: <ul><li>Designed to sit deep with ample back support.</li> <li>Motion club chairs comfortably rock back and forth; and rotate 360 degrees.</li> <li>Durable; all-weather SolarFast-�� resin wicker is engineered for outdoor use; and hand-woven over a strong and lightweight powder-coated aluminum frame.</li> <li>Luxurious 5-inch thick cushions are w	1799.99	http://www.rstbrands.com/Portofino-5pc-Motion-Club-Set-Espresso	https://www.rstbrands.com/ProductImages/OP-PECLB5MST-PORIII-ET_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Portofino-5pc-Motion-Club-Set-Espresso	http://www.rstbrands.com/ProductImages/OP-PECLB5MST-PORIII-ET_main-1.jpg	New Items;Outdoor Chairs	RST Brands	In Stock	90	1799.99	Portofino Comfort 5pc Motion Club Set
OP-PECLB5MST-PORIII-LGB-K	OP-PECLB5MST-PORIII-LGB-K	7.07E+11	Portofino Comfort 5pc Motion Club Set - Laguna Blue	Enjoy your outdoor setting in superior comfort with this 5-piece Motion Club Chair Set. The Portofino Collection is created with distinct contemporary styling; and is built with a durable foundation to provide a place to unwind for years. The Motion Club Chairs feature an integrated 360-degree swivel and rocking motion for deep relaxation. Sink into deep seating and kick back with the club ottomans; while keeping smaller items with in reach with the stone top side table. Lightweight aluminum frames are powder coated for scratch and rust resistance; and feature hand-woven SolarFast-�� resin wicker that will hold up to the elements. <br><br>Features: <ul><li>Designed to sit deep with ample back support.</li> <li>Motion club chairs comfortably rock back and forth; and rotate 360 degrees.</li> <li>Durable; all-weather SolarFast-�� resin wicker is engineered for outdoor use; and hand-woven over a strong and lightweight powder-coated aluminum frame.</li> <li>Luxurious 5-inch thick cushions are w	1799.99	http://www.rstbrands.com/Portofino-Comfort-5pc-Motion-Club-Set-Laguna-Blue	https://www.rstbrands.com/ProductImages/OP-PECLB5MST-PORIII-LGB-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Portofino-Comfort-5pc-Motion-Club-Set-Laguna-Blue	http://www.rstbrands.com/ProductImages/OP-PECLB5MST-PORIII-LGB-K_main-1.jpg	New Items;Outdoor Chairs;Outdoor Furniture	RST Brands	In Stock	90	1799.99	Portofino Comfort 5pc Motion Club Set
OP-PETS7-PORIII-ET Chairs	OP-PETS7-PORIII-ET Chairs	6.16E+11	Portofino Comfort 6pc Dining Chairs in Espresso Taupe	Set of 6 Dining Chairs to coordinate with the Portofino Comfort Dining Table. <br><br>Features: <ul><li>Kit includes six dining arm chairs and base cushions.</li><li>Durable; all-weather SolarFast-�� resin wicker is engineered for outdoor use; and hand-woven over a strong and lightweight powder-coated aluminum frame</li><li>High density; quick drying foam cushions wrapped in Sunbrella-�� fabric ensures comfort and convenience. </li><li> Holds up great  in salt and chlorinated environments. Perfect for coastal living. </li><li>Designed for use  in both hot and cold climates.</li><li>Easy to clean with a mild soap and water.</li><li>Designed to coordinate with the pieces in the Portofino Comfort Collection in Espresso Taupe.</li></ul>	1099.99	http://www.rstbrands.com/Portofino-Comfort-6pc-Dining-Chairs-Espresso-Taupe	https://www.rstbrands.com/ProductImages/OP-PETS7-PORIII-ET%20Chairs_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Portofino-Comfort-6pc-Dining-Chairs-Espresso-Taupe	http://www.rstbrands.com/ProductImages/OP-PETS7-PORIII-ET Chairs_main-1.jpg	Outdoor Chairs;Outdoor Dining	RST Brands	In Stock	70	1099.99	Portofino Comfort 6pc Dining Chairs
OP-PESCSG6-PORIII-ET-K	OP-PESCSG6-PORIII-ET-K	7.07E+11	Portofino Comfort 6pc Loveseat Group - Espresso Taupe	Enjoy your outdoor setting in superior comfort with this 6-piece Seating Set from RST Brands. Relax with friends and family on the loveseat and club chairs; while keeping decor; books; and refreshments with in reach on the coffee table featured in this set. Lightweight aluminum frames are powder-coated for scratch and rust resistance; and features hand-woven recycled SolarFast-�� wicker that will hold up to the elements.<br><br>Features:<ul><li>Set includes a 71-inch loveseat; two club chairs; two club ottomans; a woven coffee table; and four coordinated accent pillows.</li><li>Constructed from durable SolarFast-�� all-weather resin wicker engineered for outdoor use; hand-woven over a strong and lightweight powder-coated aluminum frame.</li><li>Designed to sit deep with ample back support.&nbsp;</li><li>Luxurious 5-inch thick cushions are wrapped in Sunbrella-�� fabric.&nbsp;</li><li>Engineered cushions feature breathable mesh bottom with integrated Velcro-�� strap system to hold cushions secu	2199.99	http://www.rstbrands.com/Portofino-Comfort-6pc-Loveseat-Group-Espresso-Taupe	https://www.rstbrands.com/ProductImages/OP-PESCSG6-PORIII-ET-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Portofino-Comfort-6pc-Loveseat-Group-Espresso-Taupe	http://www.rstbrands.com/ProductImages/OP-PESCSG6-PORIII-ET-K_main-1.jpg	New Items;Outdoor Furniture;Outdoor Sofas and Sectionals	RST Brands	Out of Stock	90	2199.99	Portofino Comfort 6pc Loveseat Group
OP-PESCSG6-PORIII-LGB-K	OP-PESCSG6-PORIII-LGB-K	7.07E+11	Portofino Comfort 6pc Loveseat Group - Laguna Blue	Enjoy your outdoor setting in superior comfort with this 6-piece Seating Set from RST Brands. Relax with friends and family on the loveseat and club chairs; while keeping decor; books; and refreshments with in reach on the coffee table featured in this set. Lightweight aluminum frames are powder-coated for scratch and rust resistance; and features hand-woven recycled SolarFast-�� wicker that will hold up to the elements.<br><br>Features:<ul><li>Set includes a 71-inch loveseat; two club chairs; two club ottomans; a woven coffee table; and four coordinated accent pillows.</li><li>Constructed from durable SolarFast-�� all-weather resin wicker engineered for outdoor use; hand-woven over a strong and lightweight powder-coated aluminum frame.</li><li>Designed to sit deep with ample back support.&nbsp;</li><li>Luxurious 5-inch thick cushions are wrapped in Sunbrella-�� fabric.&nbsp;</li><li>Engineered cushions feature breathable mesh bottom with integrated Velcro-�� strap system to hold cushions secu	2199.99	http://www.rstbrands.com/Portofino-Comfort-6pc-Loveseat-Group-Laguna-Blue	https://www.rstbrands.com/ProductImages/OP-PESCSG6-PORIII-LGB-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Portofino-Comfort-6pc-Loveseat-Group-Laguna-Blue	http://www.rstbrands.com/ProductImages/OP-PESCSG6-PORIII-LGB-K_main-1.jpg	New Items;Outdoor Furniture;Outdoor Sofas and Sectionals	RST Brands	Out of Stock	90	2199.99	Portofino Comfort 6pc Loveseat Group
OP-PESS6MST-PORIII-ET-K	OP-PESS6MST-PORIII-ET-K	7.07E+11	Portofino Comfort 6pc Sectional w/Stone Top - Espresso Taupe	Our 6-piece Deluxe Sectional offers quality and comfort with numerous configuration options. Personalize your space by rearranging the lightweight components as an L-shaped sectional with comfortable sofa arm ends; or separate the arm chairs for split seating options using the armless chairs as stand-alone oversized seating. Sink into deep seating with plush 5-inch thick Sunbrella-�� wrapped cushions and staggered size accent toss pillows with rich contrast piping.<br><br>Features:<ul><li>Kit includes left and right sofa ends; two armless chairs; corner chair; and a stone top conversation table.</li><li>Durable; all-weather SolarFast-�� resin wicker is engineered for outdoor use; and hand-woven over a strong and lightweight powder-coated aluminum frame.</li><li>High density; quick drying foam cushions wrapped in Sunbrella-�� fabric ensures comfort and convenience.</li><li>Cushions feature breathable mesh bottom with integrated Velcro-�� straps to hold cushions securely in place.</li><li>Natura	3999.99	http://www.rstbrands.com/Portofino-Comfort-6pc-Sofa-Stone-Top-Sectional-Espresso-Taupe	https://www.rstbrands.com/ProductImages/OP-PESS6MST-PORIII-ET-K_main-1.JPG?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Portofino-Comfort-6pc-Sofa-Stone-Top-Sectional-Espresso-Taupe	http://www.rstbrands.com/ProductImages/OP-PESS6MST-PORIII-ET-K_main-1.jpg	Outdoor Furniture;Outdoor Sofas and Sectionals	RST Brands	In Stock	99.99	3999.99	Portofino Comfort 6pc Sectional w/Stone Top
OP-PESS6MFT-PORIII-K	OP-PESS6MFT-PORIII-K	6.16E+11	Portofino Comfort 6pc Sectional with Fire Table in Espresso	The Portofino Comfort 6-piece Fire Chat Sectional offers quality and comfort with numerous configuration options. Personalize your space by rearranging the lightweight components as an L-shaped sectional with comfortable ends; or separate the arm chairs for split seating options using the armless chairs as stand-alone oversized seating. Sink into deep seating with plush 5-inch thick Sunbrella wrapped cushions and staggered size accent toss pillows; while staying warm during cooler evenings with the fire table included in this set.<br><br>Features:<ul><li>Modular components allow you to arrange the pieces to suit your outdoor space. </li><li>High density; quick drying foam cushions in Sunbrella-�� fabric ensure comfort and convenience. </li><li>Cushions feature breathable mesh bottom with integrated Velcro-�� strap system to hold cushions securely in place.</li><li>Fire table is CSA Certified; and warms up to 40;000 BTU. </li><li>Propane tank drawer allows for easy access (recommended use w	4399.99	http://www.rstbrands.com/Portofino-Comfort-6pc-Sectional-Fire-Table-Heather-Beige	https://www.rstbrands.com/ProductImages/OP-PESS6MFT-PORIII-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Portofino-Comfort-6pc-Sectional-Fire-Table-Heather-Beige	http://www.rstbrands.com/ProductImages/OP-PESS6MFT-PORIII-K_main-1.jpg	Fire Tables;Outdoor Furniture;Outdoor Sofas and Sectionals	RST Brands	In Stock	99.99	4399.99	Portofino Comfort 6pc Sectional with Fire
OP-PESS6MFT-PORIII-ET-K	OP-PESS6MFT-PORIII-ET-K	6.16E+11	Portofino Comfort 6pc Sectional with Fire - Espresso Taupe	The Portofino Comfort 6-piece Fire Chat Sectional offers quality and comfort with numerous configuration options. Personalize your space by rearranging the lightweight components as an L-shaped sectional with comfortable ends; or separate the arm chairs for split seating options using the armless chairs as stand-alone oversized seating. Sink into deep seating with plush 5-inch thick Sunbrella wrapped cushions and staggered size accent toss pillows; while staying warm during cooler evenings with the fire table included in this set.<br><br>Features:<ul><li>Modular components allow you to arrange the pieces to suit your outdoor space. </li><li>High density; quick drying foam cushions in Sunbrella-�� fabric ensure comfort and convenience. </li><li>Cushions feature breathable mesh bottom with integrated Velcro-�� strap system to hold cushions securely in place.</li><li>Fire table is CSA Certified; and warms up to 40;000 BTU. </li><li>Propane tank drawer allows for easy access (recommended use w	4399.99	http://www.rstbrands.com/Portofino-Comfort-6pc-Sectional-with-Fire-Table-in-Espresso-Taupe	https://www.rstbrands.com/ProductImages/OP-PESS6MFT-PORIII-ET-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Portofino-Comfort-6pc-Sectional-with-Fire-Table-in-Espresso-Taupe	http://www.rstbrands.com/ProductImages/OP-PESS6MFT-PORIII-ET-K_main-1.jpg	Fire Tables;New Items;Outdoor Sofas and Sectionals	RST Brands	In Stock	99.99	4399.99	Portofino Comfort 6pc Sectional with Fire
